event_name,event_date,source_scope,source_event_id,round_group,confirmed_procedure,pool
Lombardia Campionato Regionale 1° prova (B),2025-12-14,FASI,1130,Qualification,Unknown,Boulder_Men
Lombardia Campionato Regionale 1° prova (B),2025-12-14,FASI,1130,Final,Onsight,Boulder_Women
Lombardia Campionato Regionale 1° prova (B),2025-12-14,FASI,1130,Final,Onsight,Boulder_Men
Piemonte Campionato Regionale 2° prova (B),2025-12-14,FASI,1166,Qualification,Unknown,Boulder_Women
Piemonte Campionato Regionale 2° prova (B),2025-12-14,FASI,1166,Qualification,Unknown,Boulder_Men
Piemonte Campionato Regionale 2° prova (B),2025-12-14,FASI,1166,Final,Onsight,Boulder_Women
Piemonte Campionato Regionale 2° prova (B),2025-12-14,FASI,1166,Final,Onsight,Boulder_Men
Puglia Campionato regionale 4° prova (B),2025-12-14,FASI,1114,Qualification,Unknown,Boulder_Women
Puglia Campionato regionale 4° prova (B),2025-12-14,FASI,1114,Qualification,Unknown,Boulder_Men
Puglia Campionato regionale 4° prova (B),2025-12-14,FASI,1114,Final,Onsight,Boulder_Women
Puglia Campionato regionale 4° prova (B),2025-12-14,FASI,1114,Final,Onsight,Boulder_Men
Valle d'Aosta Campionato Regionale 2° prova (B),2025-12-14,FASI,1141,Qualification,Unknown,Boulder_Women
Valle d'Aosta Campionato Regionale 2° prova (B),2025-12-14,FASI,1141,Qualification,Unknown,Boulder_Men
Adventcup 2025,2025-12-13,VL-GLOBAL,403,Qualification,Flash,Boulder_Men
Adventcup 2025,2025-12-13,VL-GLOBAL,403,Qualification,Flash,Boulder_Women
Adventcup 2025,2025-12-13,VL-GLOBAL,403,Qualification,Unknown,Boulder_Men
Adventcup 2025,2025-12-13,VL-GLOBAL,403,Qualification,Unknown,Boulder_Women
Adventcup 2025,2025-12-13,VL-GLOBAL,403,Final,Unknown,Boulder_Women
Adventcup 2025,2025-12-13,VL-GLOBAL,403,Final,Unknown,Boulder_Men
Adventcup 25,2025-12-13,VL-GLOBAL,503,Qualification,Unknown,Boulder_Women
Adventcup 25,2025-12-13,VL-GLOBAL,503,Qualification,Unknown,Boulder_Men
OCF Senior Boulder Provincials,2025-12-13,CEC,163,Qualification,Flash,Boulder_Men
OCF Senior Boulder Provincials,2025-12-13,CEC,163,Qualification,Flash,Boulder_Women
OCF Senior Boulder Provincials,2025-12-13,CEC,163,Final,Onsight,Boulder_Men
OCF Senior Boulder Provincials,2025-12-13,CEC,163,Final,Onsight,Boulder_Women
R11 Seattle Bouldering Project - Upper Walls QE 2025-26,2025-12-13,USAC,289,Final,Onsight,Boulder_Women
R11 Seattle Bouldering Project - Upper Walls QE 2025-26,2025-12-13,USAC,289,Final,Onsight,Boulder_Men
R42 The Campus Climbing + Training QE 2025-26,2025-12-13,USAC,292,Final,Onsight,Boulder_Women
R42 The Campus Climbing + Training QE 2025-26,2025-12-13,USAC,292,Final,Onsight,Boulder_Men
R51 Stone Co. Climbing QE 2025-26,2025-12-13,USAC,293,Final,Onsight,Boulder_Women
R51 Stone Co. Climbing QE 2025-26,2025-12-13,USAC,293,Final,Onsight,Boulder_Men
R52 High Point Climbing and Fitness - Cleveland QE 2025-26,2025-12-13,USAC,294,Final,Onsight,Boulder_Women
R52 High Point Climbing and Fitness - Cleveland QE 2025-26,2025-12-13,USAC,294,Final,Onsight,Boulder_Men
R61 The Proving Ground QE 2025-26,2025-12-13,USAC,295,Final,Onsight,Boulder_Women
R61 The Proving Ground QE 2025-26,2025-12-13,USAC,295,Final,Onsight,Boulder_Men
R62 Ascend South Side QE 2025-26,2025-12-13,USAC,296,Final,Onsight,Boulder_Women
R62 Ascend South Side QE 2025-26,2025-12-13,USAC,296,Final,Onsight,Boulder_Men
R91 Movement - Gowanus QE 2025-26,2025-12-13,USAC,298,Final,Onsight,Boulder_Women
R91 Movement - Gowanus QE 2025-26,2025-12-13,USAC,298,Final,Onsight,Boulder_Men
R92 Boulder Union QE 2025-26,2025-12-13,USAC,299,Final,Onsight,Boulder_Women
R92 Boulder Union QE 2025-26,2025-12-13,USAC,299,Final,Onsight,Boulder_Men
Vienna Boulder Tour 2025 FINALE - boulderbar Hannovergasse,2025-12-12,VL-GLOBAL,339,Final,Unknown,Boulder_Women
Vienna Boulder Tour 2025 FINALE - boulderbar Hannovergasse,2025-12-12,VL-GLOBAL,339,Final,Unknown,Boulder_Men
Sélection Provinciale Séniore BLOC,2025-12-11,CEC,172,Qualification,Flash,Boulder_Women
Sélection Provinciale Séniore BLOC,2025-12-11,CEC,172,Qualification,Flash,Boulder_Men
TEST (Quota management),2025-12-10,CEC,173,Qualification,Flash,Boulder_Women
OCF B/A/JR Boulder Qualifier #1,2025-12-06,CEC,162,Qualification,Flash,Boulder_Women
OCF B/A/JR Boulder Qualifier #1,2025-12-06,CEC,162,Qualification,Flash,Boulder_Men
OCF B/A/JR Boulder Qualifier #1,2025-12-06,CEC,162,Final,Onsight,Boulder_Women
OCF B/A/JR Boulder Qualifier #1,2025-12-06,CEC,162,Final,Onsight,Boulder_Men
Open Bloc Vertic-Halle,2025-12-06,VL-GLOBAL,493,Qualification,Unknown,Boulder_Men
Open Bloc Vertic-Halle,2025-12-06,VL-GLOBAL,493,Qualification,Unknown,Boulder_Women
Open Bloc Vertic-Halle,2025-12-06,VL-GLOBAL,493,Final,Unknown,Boulder_Men
Open Bloc Vertic-Halle,2025-12-06,VL-GLOBAL,493,Final,Unknown,Boulder_Women
R22 Asana Climbing Gym QE 2025-26,2025-12-06,USAC,271,Final,Onsight,Boulder_Women
R22 Asana Climbing Gym QE 2025-26,2025-12-06,USAC,271,Final,Onsight,Boulder_Men
R41 Stone Age Climbing Gym - Midtown QE 2025-26,2025-12-06,USAC,273,Final,Onsight,Boulder_Women
R41 Stone Age Climbing Gym - Midtown QE 2025-26,2025-12-06,USAC,273,Final,Onsight,Boulder_Men
R61 First Ascent Humboldt Park QE 2025-26,2025-12-06,USAC,276,Final,Onsight,Boulder_Women
R61 First Ascent Humboldt Park QE 2025-26,2025-12-06,USAC,276,Final,Onsight,Boulder_Men
R62 Training Event,2025-12-06,USAC,118,Qualification,Unknown,Boulder_Men
R72 Bigfoot Climbing Gym QE 2025-26,2025-12-06,USAC,280,Final,Onsight,Boulder_Women
R72 Bigfoot Climbing Gym QE 2025-26,2025-12-06,USAC,280,Final,Onsight,Boulder_Men
R72 Training Event,2025-12-06,USAC,120,Final,Onsight,Boulder_Men
R81 Peak Experiences - Richmond QE 2025-26,2025-12-06,USAC,281,Final,Onsight,Boulder_Women
R81 Peak Experiences - Richmond QE 2025-26,2025-12-06,USAC,281,Final,Onsight,Boulder_Men
R82 Central Rock Gym - Buffalo QE 2025-26,2025-12-06,USAC,282,Qualification,Flash,Boulder_Women
R82 Central Rock Gym - Buffalo QE 2025-26,2025-12-06,USAC,282,Qualification,Flash,Boulder_Men
R91 Central Rock Gym - Chelsea QE 2025-26,2025-12-06,USAC,283,Final,Onsight,Boulder_Women
R91 Central Rock Gym - Chelsea QE 2025-26,2025-12-06,USAC,283,Final,Onsight,Boulder_Men
R91 Training Event,2025-12-06,USAC,123,Final,Onsight,Boulder_Men
SCBC Boulder Local - Bonfire,2025-12-06,CEC,165,Qualification,Flash,Boulder_Men
SCBC Boulder Local - Bonfire,2025-12-06,CEC,165,Qualification,Flash,Boulder_Women
SCBC Boulder Local - Bonfire,2025-12-06,CEC,165,Final,Onsight,Boulder_Women
SCBC Boulder Local - Bonfire,2025-12-06,CEC,165,Final,Onsight,Boulder_Men
"Spor Tırmanış Boulder Minikler, Küçükler, Yıldızlar Türkiye Kupası",2025-12-06,VL-GLOBAL,500,Qualification,Flash,Boulder_Men
"Spor Tırmanış Boulder Minikler, Küçükler, Yıldızlar Türkiye Kupası",2025-12-06,VL-GLOBAL,500,Qualification,Flash,Boulder_Women
"Spor Tırmanış Boulder Minikler, Küçükler, Yıldızlar Türkiye Kupası",2025-12-06,VL-GLOBAL,500,Final,Onsight,Boulder_Men
"Spor Tırmanış Boulder Minikler, Küçükler, Yıldızlar Türkiye Kupası",2025-12-06,VL-GLOBAL,500,Final,Onsight,Boulder_Women
Tallinn Boulder Festival 2025,2025-12-06,VL-GLOBAL,491,Qualification,Unknown,Boulder_Men
Tallinn Boulder Festival 2025,2025-12-06,VL-GLOBAL,491,Qualification,Unknown,Boulder_Women
Tallinn Boulder Festival 2025,2025-12-06,VL-GLOBAL,491,Final,Onsight,Boulder_Men
Tallinn Boulder Festival 2025,2025-12-06,VL-GLOBAL,491,Final,Onsight,Boulder_Women
Test Scoring Jam,2025-12-06,USAC,217,Qualification,Unknown,Boulder_Women
Test Scoring Jam,2025-12-06,USAC,217,Final,Unknown,Boulder_Women
Test Tallin,2025-12-06,VL-GLOBAL,497,Qualification,Unknown,Boulder_Men
Test Tallin,2025-12-06,VL-GLOBAL,497,Qualification,Unknown,Boulder_Women
Test Tallin,2025-12-06,VL-GLOBAL,497,Final,Onsight,Boulder_Men
Youth B/A/Jr/Open Boulder Local - Blocs - Edmonton,2025-12-06,CEC,168,Qualification,Flash,Boulder_Men
Youth B/A/Jr/Open Boulder Local - Blocs - Edmonton,2025-12-06,CEC,168,Qualification,Flash,Boulder_Women
Youth B/A/Jr/Open Boulder Local - Blocs - Edmonton,2025-12-06,CEC,168,Final,Onsight,Boulder_Men
Youth B/A/Jr/Open Boulder Local - Blocs - Edmonton,2025-12-06,CEC,168,Final,Onsight,Boulder_Women
DENEME TEST BOULDER,2025-12-05,VL-GLOBAL,426,Test League,Unknown,Boulder_Men
DENEME TEST BOULDER,2025-12-05,VL-GLOBAL,426,Eleme,Unknown,Boulder_Men
Flotten-Freitag 2025 - Finale,2025-12-05,VL-GLOBAL,486,Final,Unknown,Boulder_Women
Flotten-Freitag 2025 - Finale,2025-12-05,VL-GLOBAL,486,Final,Unknown,Boulder_Men
Test Swedenm,2025-12-05,VL-GLOBAL,495,Qualification,Unknown,Boulder_Men
Test Swedenm,2025-12-05,VL-GLOBAL,495,Qualification,Unknown,Boulder_Women
Test Swedenm,2025-12-05,VL-GLOBAL,495,Final,Onsight,Boulder_Men
minik küçük yıldız boulder deneme,2025-12-05,VL-GLOBAL,501,Final,Onsight,Boulder_Women
minik küçük yıldız boulder deneme,2025-12-05,VL-GLOBAL,501,Sıralama,Unknown,Boulder_Men
minik küçük yıldız boulder deneme,2025-12-05,VL-GLOBAL,501,Sıralama,Unknown,Boulder_Women
Basilicata campionato regionale 3° prova (B),2025-11-30,FASI,1153,Qualification,Unknown,Boulder_Women
Campania campionato regionale 3° prova (B),2025-11-30,FASI,1154,Qualification,Unknown,Boulder_Men
Campania campionato regionale 3° prova (B),2025-11-30,FASI,1154,Final,Unknown,Boulder_Men
Puglia Campionato regionale 3° prova (B),2025-11-30,FASI,1113,Qualification,Unknown,Boulder_Women
Puglia Campionato regionale 3° prova (B),2025-11-30,FASI,1113,Qualification,Unknown,Boulder_Men
Puglia Campionato regionale 3° prova (B),2025-11-30,FASI,1113,Final,Unknown,Boulder_Women
Puglia Campionato regionale 3° prova (B),2025-11-30,FASI,1113,Final,Unknown,Boulder_Men
Sardegna Campionato Regionale 1° prova,2025-11-30,FASI,1136,Qualification,Unknown,Boulder_Women
Sardegna Campionato Regionale 1° prova,2025-11-30,FASI,1136,Qualification,Unknown,Boulder_Men
Sardegna Campionato Regionale 1° prova,2025-11-30,FASI,1136,Final,Onsight,Boulder_Women
Sardegna Campionato Regionale 1° prova,2025-11-30,FASI,1136,Final,Onsight,Boulder_Men
BoulderBash 2025,2025-11-29,VL-GLOBAL,377,Qualification,Flash,Boulder_Women
BoulderBash 2025,2025-11-29,VL-GLOBAL,377,Qualification,Flash,Boulder_Men
BoulderBash 2025,2025-11-29,VL-GLOBAL,377,Final,Onsight,Boulder_Women
BoulderBash 2025,2025-11-29,VL-GLOBAL,377,Final,Onsight,Boulder_Men
Recreate R92 Issue,2025-11-29,USAC,250,Final,Onsight,Boulder_Men
Test Final,2025-11-28,VL-GLOBAL,490,Final,Onsight,Boulder_Men
Vienna Boulder Tour 2025 - Kletterhalle Marswiese,2025-11-24,VL-GLOBAL,346,Qualification,Unknown,Boulder_Women
Vienna Boulder Tour 2025 - Kletterhalle Marswiese,2025-11-24,VL-GLOBAL,346,Qualification,Unknown,Boulder_Men
IFSC Pan American Cup Armenia 2025,2025-11-22,IFSC,1465,Qualification,Onsight,Boulder_Men
IFSC Pan American Cup Armenia 2025,2025-11-22,IFSC,1465,Qualification,Onsight,Boulder_Women
IFSC Pan American Cup Armenia 2025,2025-11-22,IFSC,1465,Semi-final,Onsight,Boulder_Men
IFSC Pan American Cup Armenia 2025,2025-11-22,IFSC,1465,Semi-final,Onsight,Boulder_Women
IFSC Pan American Cup Armenia 2025,2025-11-22,IFSC,1465,Final,Onsight,Boulder_Men
IFSC Pan American Cup Armenia 2025,2025-11-22,IFSC,1465,Final,Onsight,Boulder_Women
R11 Riverfront Rock Gym QE 2025-26,2025-11-22,USAC,262,Final,Onsight,Boulder_Women
R11 Riverfront Rock Gym QE 2025-26,2025-11-22,USAC,262,Final,Onsight,Boulder_Men
R21 Blue Granite Climbing Gym QE 2025-26,2025-11-22,USAC,261,Final,Onsight,Boulder_Women
R21 Blue Granite Climbing Gym QE 2025-26,2025-11-22,USAC,261,Final,Onsight,Boulder_Men
R41 Santa Fe Climbing Center QE 2025-26,2025-11-22,USAC,259,Final,Onsight,Boulder_Women
R41 Santa Fe Climbing Center QE 2025-26,2025-11-22,USAC,259,Final,Onsight,Boulder_Men
R71 High Point Climbing and Fitness - Lincoln Mill QE 2025-26,2025-11-22,USAC,260,Final,Onsight,Boulder_Women
R71 High Point Climbing and Fitness - Lincoln Mill QE 2025-26,2025-11-22,USAC,260,Final,Onsight,Boulder_Men
SPOR TIRMANIS BUYUKLER BOULDER TURKIYE SAMPIYONASI,2025-11-22,VL-GLOBAL,488,Qualification,Unknown,Boulder_Men
SPOR TIRMANIS BUYUKLER BOULDER TURKIYE SAMPIYONASI,2025-11-22,VL-GLOBAL,488,Qualification,Unknown,Boulder_Women
SPOR TIRMANIS BUYUKLER BOULDER TURKIYE SAMPIYONASI,2025-11-22,VL-GLOBAL,488,Semi-final,Unknown,Boulder_Men
SPOR TIRMANIS BUYUKLER BOULDER TURKIYE SAMPIYONASI,2025-11-22,VL-GLOBAL,488,Semi-final,Unknown,Boulder_Women
SPOR TIRMANIS BUYUKLER BOULDER TURKIYE SAMPIYONASI,2025-11-22,VL-GLOBAL,488,Final,Onsight,Boulder_Men
SPOR TIRMANIS BUYUKLER BOULDER TURKIYE SAMPIYONASI,2025-11-22,VL-GLOBAL,488,Final,Onsight,Boulder_Women
BUYUKLER BOULDER DENEME,2025-11-21,VL-GLOBAL,489,Final,Unknown,Boulder_Women
BUYUKLER BOULDER DENEME,2025-11-21,VL-GLOBAL,489,Final,Onsight,Boulder_Women
BUYUKLER BOULDER DENEME,2025-11-21,VL-GLOBAL,489,Sıralama,Unknown,Boulder_Women
BUYUKLER BOULDER DENEME,2025-11-21,VL-GLOBAL,489,Sıralama,Unknown,Boulder_Men
Test Event,2025-11-21,VL-GLOBAL,487,Qualification,Unknown,Boulder_Men
Test Event,2025-11-21,VL-GLOBAL,487,Final,Onsight,Boulder_Men
Vienna Boulder Tour 2025 - Edelweiss Walfischgasse,2025-11-17,VL-GLOBAL,345,Qualification,Unknown,Boulder_Women
Vienna Boulder Tour 2025 - Edelweiss Walfischgasse,2025-11-17,VL-GLOBAL,345,Qualification,Unknown,Boulder_Men
Basilicata campionato regionale 2° prova (B),2025-11-16,FASI,1152,Qualification,Unknown,Boulder_Women
Basilicata campionato regionale 2° prova (B),2025-11-16,FASI,1152,Final,Onsight,Boulder_Women
Campania Campionato regionale 2° prova (B),2025-11-16,FASI,1085,Qualification,Unknown,Boulder_Women
Campania Campionato regionale 2° prova (B),2025-11-16,FASI,1085,Qualification,Unknown,Boulder_Men
Campania Campionato regionale 2° prova (B),2025-11-16,FASI,1085,Final,Onsight,Boulder_Women
Campania Campionato regionale 2° prova (B),2025-11-16,FASI,1085,Final,Onsight,Boulder_Men
Emilia Romagna - Campionato Regionale 2° prova (B),2025-11-16,FASI,1098,Qualification,Unknown,Boulder_Men
Emilia Romagna - Campionato Regionale 2° prova (B),2025-11-16,FASI,1098,Qualification,Unknown,Boulder_Women
Emilia Romagna - Campionato Regionale 2° prova (B),2025-11-16,FASI,1098,Final,Unknown,Boulder_Men
Emilia Romagna - Campionato Regionale 2° prova (B),2025-11-16,FASI,1098,Final,Unknown,Boulder_Women
Piemonte Campionato Regionale 1° prova (B),2025-11-16,FASI,1140,Qualification,Unknown,Boulder_Women
Piemonte Campionato Regionale 1° prova (B),2025-11-16,FASI,1140,Qualification,Unknown,Boulder_Men
Piemonte Campionato Regionale 1° prova (B),2025-11-16,FASI,1140,Final,Onsight,Boulder_Women
Piemonte Campionato Regionale 1° prova (B),2025-11-16,FASI,1140,Final,Onsight,Boulder_Men
Puglia campionato regionale 2° prova (B),2025-11-16,FASI,1151,Qualification,Unknown,Boulder_Women
Puglia campionato regionale 2° prova (B),2025-11-16,FASI,1151,Qualification,Unknown,Boulder_Men
Puglia campionato regionale 2° prova (B),2025-11-16,FASI,1151,Final,Onsight,Boulder_Women
Puglia campionato regionale 2° prova (B),2025-11-16,FASI,1151,Final,Onsight,Boulder_Men
R41 Climb Tulsa QE 2025-26,2025-11-16,USAC,258,Final,Onsight,Boulder_Women
R41 Climb Tulsa QE 2025-26,2025-11-16,USAC,258,Final,Onsight,Boulder_Men
Sicilia Campionato Regionale (B),2025-11-16,FASI,1134,Qualification,Unknown,Boulder_Women
Sicilia Campionato Regionale (B),2025-11-16,FASI,1134,Qualification,Unknown,Boulder_Men
Sicilia Campionato Regionale (B),2025-11-16,FASI,1134,Final,Onsight,Boulder_Women
Sicilia Campionato Regionale (B),2025-11-16,FASI,1134,Final,Onsight,Boulder_Men
Valle d'Aosta Campionato Regionale 1° prova (B),2025-11-16,FASI,1148,Qualification,Unknown,Boulder_Women
Valle d'Aosta Campionato Regionale 1° prova (B),2025-11-16,FASI,1148,Qualification,Unknown,Boulder_Men
ACA Youth D/C/Tier 2 Boulder Local Trailhead Red Deer,2025-11-15,CEC,147,Qualification,Flash,Boulder_Men
ACA Youth D/C/Tier 2 Boulder Local Trailhead Red Deer,2025-11-15,CEC,147,Qualification,Flash,Boulder_Women
ACA Youth D/C/Tier 2 Boulder Local Trailhead Red Deer,2025-11-15,CEC,147,Final,Onsight,Boulder_Women
ACA Youth D/C/Tier 2 Boulder Local Trailhead Red Deer,2025-11-15,CEC,147,Final,Onsight,Boulder_Men
Abruzzo Campionato Regionale 1° prova (B),2025-11-15,FASI,1120,Qualification,Unknown,Boulder_Women
Abruzzo Campionato Regionale 1° prova (B),2025-11-15,FASI,1120,Qualification,Unknown,Boulder_Men
Abruzzo Campionato Regionale 1° prova (B),2025-11-15,FASI,1120,Final,Onsight,Boulder_Women
Abruzzo Campionato Regionale 1° prova (B),2025-11-15,FASI,1120,Final,Onsight,Boulder_Men
OCF E/D/C Boulder Qualifier #1,2025-11-15,CEC,143,Qualification,Flash,Boulder_Men
OCF E/D/C Boulder Qualifier #1,2025-11-15,CEC,143,Qualification,Flash,Boulder_Women
R32 Beta Bouldering Gym QE 2025-26,2025-11-15,USAC,245,Final,Onsight,Boulder_Women
R32 Beta Bouldering Gym QE 2025-26,2025-11-15,USAC,245,Final,Onsight,Boulder_Men
R41 Gravity Lab QE 2025-26,2025-11-15,USAC,257,Final,Onsight,Boulder_Women
R41 Gravity Lab QE 2025-26,2025-11-15,USAC,257,Final,Onsight,Boulder_Men
R51 Crux Climbing Center Pflugerville QE 2025-26,2025-11-15,USAC,247,Final,Onsight,Boulder_Women
R51 Crux Climbing Center Pflugerville QE 2025-26,2025-11-15,USAC,247,Final,Onsight,Boulder_Men
R71 Central Rock Gym - Citrus Park QE 2025-26,2025-11-15,USAC,252,Final,Onsight,Boulder_Women
R71 Central Rock Gym - Citrus Park QE 2025-26,2025-11-15,USAC,252,Final,Onsight,Boulder_Men
R82 Reach Climbing & Fitness QE 2025-26,2025-11-15,USAC,254,Final,Onsight,Boulder_Women
R82 Reach Climbing & Fitness QE 2025-26,2025-11-15,USAC,254,Final,Onsight,Boulder_Men
R91 Movement - Harlem QE 2025-26,2025-11-15,USAC,255,Final,Onsight,Boulder_Women
R91 Movement - Harlem QE 2025-26,2025-11-15,USAC,255,Final,Onsight,Boulder_Men
R92 Rock Spot Boston/Dedham QE 2025-26,2025-11-15,USAC,256,Final,Onsight,Boulder_Women
R92 Rock Spot Boston/Dedham QE 2025-26,2025-11-15,USAC,256,Final,Onsight,Boulder_Men
TAA Campionato Regionale (B),2025-11-15,FASI,1133,Qualification,Unknown,Boulder_Women
TAA Campionato Regionale (B),2025-11-15,FASI,1133,Qualification,Unknown,Boulder_Men
TAA Campionato Regionale (B),2025-11-15,FASI,1133,Final,Onsight,Boulder_Women
TAA Campionato Regionale (B),2025-11-15,FASI,1133,Final,Onsight,Boulder_Men
TEST - Boulderfest -SLC,2025-11-15,VL-GLOBAL,483,Final,Unknown,Boulder_Men
TEST - Boulderfest -SLC,2025-11-15,VL-GLOBAL,483,Final,Unknown,Boulder_Women
ZKM Plauschwettkampf Erwachsene 2025 (Boulder) - Minimum Zürich,2025-11-15,SAC-CAS,957,Qualification,Unknown,Boulder_Women
ZKM Plauschwettkampf Erwachsene 2025 (Boulder) - Minimum Zürich,2025-11-15,SAC-CAS,957,Qualification,Unknown,Boulder_Men
Zürcher Klettermeisterschaft 2025 (Boulder) - Minimum Zürich,2025-11-15,SAC-CAS,930,Qualification,Unknown,Boulder_Women
Zürcher Klettermeisterschaft 2025 (Boulder) - Minimum Zürich,2025-11-15,SAC-CAS,930,Qualification,Unknown,Boulder_Men
Zürcher Klettermeisterschaft 2025 (Boulder) - Minimum Zürich,2025-11-15,SAC-CAS,930,Final,Unknown,Boulder_Women
Zürcher Klettermeisterschaft 2025 (Boulder) - Minimum Zürich,2025-11-15,SAC-CAS,930,Final,Unknown,Boulder_Men
Boulderfest 2025 - SLC,2025-11-14,VL-GLOBAL,481,Final,Unknown,Boulder_Men
Boulderfest 2025 - SLC,2025-11-14,VL-GLOBAL,481,Final,Unknown,Boulder_Women
Naturkompaniet Cupen,2025-11-14,VL-GLOBAL,468,Qualification,Unknown,Boulder_Women
Naturkompaniet Cupen,2025-11-14,VL-GLOBAL,468,Qualification,Unknown,Boulder_Men
R22 Salt Lake Bouldering Project QE 2025-26,2025-11-14,USAC,242,Final,Onsight,Boulder_Women
R22 Salt Lake Bouldering Project QE 2025-26,2025-11-14,USAC,242,Final,Onsight,Boulder_Men
Test Sacramento,2025-11-12,VL-GLOBAL,482,Qualification,Unknown,Boulder_Men
Test Sacramento,2025-11-12,VL-GLOBAL,482,Final,Onsight,Boulder_Men
Vienna Boulder Tour 2025 - Boulder Monkeys,2025-11-10,VL-GLOBAL,344,Qualification,Unknown,Boulder_Women
Vienna Boulder Tour 2025 - Boulder Monkeys,2025-11-10,VL-GLOBAL,344,Qualification,Unknown,Boulder_Men
Lazio Campionato Regionale 1ª prova (B),2025-11-09,FASI,1110,Qualification,Unknown,Boulder_Women
Lazio Campionato Regionale 1ª prova (B),2025-11-09,FASI,1110,Qualification,Unknown,Boulder_Men
Lazio Campionato Regionale 1ª prova (B),2025-11-09,FASI,1110,Final,Unknown,Boulder_Women
Lazio Campionato Regionale 1ª prova (B),2025-11-09,FASI,1110,Final,Unknown,Boulder_Men
R11 Seattle Bouldering Project - Poplar QE 2025-26,2025-11-09,USAC,235,Final,Onsight,Boulder_Women
R11 Seattle Bouldering Project - Poplar QE 2025-26,2025-11-09,USAC,235,Final,Onsight,Boulder_Men
TEst Semio,2025-11-09,VL-GLOBAL,477,Semi-final,Unknown,Boulder_Men
TEst Semio,2025-11-09,VL-GLOBAL,477,Final,Unknown,Boulder_Men
Boulderfest - SEA,2025-11-08,VL-GLOBAL,479,Final,Unknown,Boulder_Men
Boulderfest - SEA,2025-11-08,VL-GLOBAL,479,Final,Unknown,Boulder_Women
D1 Bloc #1 Délire Ste-Foy,2025-11-08,CEC,153,Qualification,Flash,Boulder_Men
D1 Bloc #1 Délire Ste-Foy,2025-11-08,CEC,153,Qualification,Flash,Boulder_Women
D1 Bloc #1 Délire Ste-Foy,2025-11-08,CEC,153,Final,Onsight,Boulder_Men
D1 Bloc #1 Délire Ste-Foy,2025-11-08,CEC,153,Final,Onsight,Boulder_Women
Jam Format Test,2025-11-08,CEC,160,Qualification,Flash,Boulder_Men
November Sessions,2025-11-08,CEC,154,Qualification,Flash,Boulder_Men
November Sessions,2025-11-08,CEC,154,Qualification,Flash,Boulder_Women
November Sessions,2025-11-08,CEC,154,Final,Onsight,Boulder_Women
November Sessions,2025-11-08,CEC,154,Final,Onsight,Boulder_Men
R21 Bridges Rock Gym QE 2025-26,2025-11-08,USAC,223,Final,Onsight,Boulder_Women
R21 Bridges Rock Gym QE 2025-26,2025-11-08,USAC,223,Final,Onsight,Boulder_Men
R22 Spire Climbing + Fitness - Main Facility QE 2025-26,2025-11-08,USAC,224,Final,Onsight,Boulder_Women
R22 Spire Climbing + Fitness - Main Facility QE 2025-26,2025-11-08,USAC,224,Final,Onsight,Boulder_Men
R31 The Pad - Santa Barbara QE 2025-26,2025-11-08,USAC,225,Final,Onsight,Boulder_Women
R31 The Pad - Santa Barbara QE 2025-26,2025-11-08,USAC,225,Final,Onsight,Boulder_Men
R41 Eagle Climbing + Fitness QE 2025-26,2025-11-08,USAC,226,Final,Onsight,Boulder_Women
R41 Eagle Climbing + Fitness QE 2025-26,2025-11-08,USAC,226,Final,Onsight,Boulder_Men
R51 Armadillo Boulders QE 2025-26,2025-11-08,USAC,227,Final,Onsight,Boulder_Women
R51 Armadillo Boulders QE 2025-26,2025-11-08,USAC,227,Final,Onsight,Boulder_Men
R52 Upper Limits - Chesterfield QE 2025-26,2025-11-08,USAC,229,Final,Onsight,Boulder_Women
R52 Upper Limits - Chesterfield QE 2025-26,2025-11-08,USAC,229,Final,Onsight,Boulder_Men
R61 Vertical Endeavors Glendale Heights QE 2025-26,2025-11-08,USAC,230,Final,Onsight,Boulder_Women
R61 Vertical Endeavors Glendale Heights QE 2025-26,2025-11-08,USAC,230,Final,Onsight,Boulder_Men
R71 The Edge Rock Gym Jacksonville QE 2025-26,2025-11-08,USAC,232,Final,Onsight,Boulder_Women
R71 The Edge Rock Gym Jacksonville QE 2025-26,2025-11-08,USAC,232,Final,Onsight,Boulder_Men
R71 The Overlook Boulder & Fitness QE 2025-26,2025-11-08,USAC,231,Final,Onsight,Boulder_Women
R71 The Overlook Boulder & Fitness QE 2025-26,2025-11-08,USAC,231,Final,Onsight,Boulder_Men
R72 Ruckus Climbing Gym QE 2025-26,2025-11-08,USAC,233,Final,Onsight,Boulder_Women
R72 Ruckus Climbing Gym QE 2025-26,2025-11-08,USAC,233,Final,Onsight,Boulder_Men
R91 Rock Climb Fairfield QE 2025-26,2025-11-08,USAC,228,Final,Onsight,Boulder_Women
R91 Rock Climb Fairfield QE 2025-26,2025-11-08,USAC,228,Final,Onsight,Boulder_Men
R92 Central Rock Gym - Randolph QE 2025-26,2025-11-08,USAC,234,Final,Onsight,Boulder_Women
R92 Central Rock Gym - Randolph QE 2025-26,2025-11-08,USAC,234,Final,Onsight,Boulder_Men
TEST - Boulderfest - SEA,2025-11-08,VL-GLOBAL,480,Final,Unknown,Boulder_Men
TEST - Boulderfest - SEA,2025-11-08,VL-GLOBAL,480,Final,Unknown,Boulder_Women
VELS-X-Masters Finale,2025-11-08,VL-GLOBAL,475,Semi-final,Unknown,Boulder_Men
