pool,country,rating_family,athletes,median_entry_elo,mean_entry_elo,entry_q25,entry_q75,median_change_first_3,mean_change_first_3,change_q25,change_q75,median_observed_events,median_prior_competitions
Boulder_Men,NED,Global-ELO,27,1790.8547786735026,1793.7754220947816,1776.1445829414797,1801.4964361052616,12.551539033997415,8.838419778754744,-11.407687441471808,23.354481140576013,3.0,2.0
Boulder_Men,NED,IFSC-ELO,37,1788.9812664007984,1790.500017158065,1777.3633050786543,1800.4730516470977,3.0261589770900628,3.6325595094706142,-12.343803850021914,19.072660241733274,3.0,2.0
Boulder_Men,NED,WC+-ELO,17,1795.3819099007815,1818.6702087056992,1790.1914683854936,1827.0840690713487,13.05749644655225,22.41152501965114,-5.53622938123317,62.736927458347964,3.0,6.0
Boulder_Men,NEP,IFSC-ELO,1,1764.2180557504576,1764.2180557504576,1764.2180557504576,1764.2180557504576,-25.930764651082427,-25.930764651082427,-25.930764651082427,-25.930764651082427,2.0,2.0
Boulder_Men,NOR,Global-ELO,16,1785.1173800527565,1788.4134910130056,1774.4971284990477,1797.7923877782034,-9.222329297100032,-10.79718447569266,-19.907711178328157,-4.629760162045159,2.0,4.0
Boulder_Men,NOR,IFSC-ELO,29,1784.7800972239766,1786.630342067869,1777.7034079786865,1794.9617628018736,-7.905656314128237,-8.90813842525458,-18.073010545063426,0.34972715923800024,3.0,2.0
Boulder_Men,NOR,WC+-ELO,15,1774.6775617396725,1783.4646075172016,1762.318398982989,1803.7422680578534,-5.34950255065155,5.095211650085063,-7.8856636523839825,2.922413927689149,1.0,5.0
Boulder_Men,NZL,Global-ELO,7,1790.4939160314545,1793.524410835867,1780.1645909609902,1798.5319446871963,-22.951547401316247,-15.998475747321923,-27.16661357910175,0.0,3.0,2.0
Boulder_Men,NZL,IFSC-ELO,10,1780.4717525154902,1787.3279160512836,1774.003119251906,1798.6510109653655,-19.81279384040613,-19.94687531560455,-26.87500344312224,-13.773002943299787,2.5,2.0
Boulder_Men,NZL,WC+-ELO,9,1764.6372112826966,1772.3348846690787,1763.3608502810946,1776.6902018033172,-16.674040279496012,-16.623471395691265,-23.021390199735833,-13.06795938984419,1.0,4.0
Boulder_Men,PER,Global-ELO,8,1772.9776836178658,1772.396424236877,1763.294343125676,1784.034493573029,-27.867917698100882,-26.659539351838276,-38.63512344583381,-13.396257756129273,2.5,2.0
Boulder_Men,PER,IFSC-ELO,7,1772.152851716175,1770.9325189733747,1760.716781631003,1781.0046032837474,-27.78080610169559,-29.199335151830415,-38.823311499394094,-18.537772867711965,3.0,2.0
Boulder_Men,PER,WC+-ELO,3,1786.2192141609494,1763.3444287052328,1750.9132975338803,1787.2129526044437,-8.307113042790206,-13.51146158130958,-20.95360985045204,-3.4671390429074336,3.0,5.0
Boulder_Men,PHI,Global-ELO,5,1779.2807840885969,1788.8702225700458,1776.8347176244292,1805.1517909306883,-23.648081316948947,-8.593702301985923,-29.84129991929808,11.052166116340686,3.0,2.0
Boulder_Men,PHI,IFSC-ELO,5,1779.2807840885969,1788.8702225700458,1776.8347176244292,1805.1517909306883,-23.648081316948947,-8.593702301985923,-29.84129991929808,11.052166116340686,3.0,2.0
Boulder_Men,PHI,WC+-ELO,2,1777.5526863520463,1777.5526863520463,1766.592694561847,1788.5126781422452,-23.339270311830205,-23.339270311830205,-24.351925689817904,-22.326614933842507,2.0,7.0
Boulder_Men,POL,Global-ELO,19,1793.6600753973946,1794.0094304566596,1779.7145017106227,1803.2252502786087,-9.46821451152232,-8.616017975155668,-19.285884030005263,-0.9790775341842846,3.0,2.0
