source_scope,source_event_id,event_date,event_name,source_url,category_round_id,pool,gender,category,age_class,round_group,terrain_group,format_identifier,boulder_count,boulder_count_status,boulder_count_source,observed_count_values
FASI,55,2021-02-28,Toscana 2° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/1162/results,1162,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,55,2021-02-28,Toscana 2° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/886/results,886,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,10,source-confirmed,normalized results n_routes,10
FASI,55,2021-02-28,Toscana 2° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/1161/results,1161,Boulder_Women,Women,Senior F,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,58,2021-03-06,Abruzzo 1° prova di qualifica U14-20 Senior Boulder,/api/v1/category_rounds/1006/results,1006,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,10,source-confirmed,normalized results n_routes,10
FASI,58,2021-03-06,Abruzzo 1° prova di qualifica U14-20 Senior Boulder,/api/v1/category_rounds/1170/results,1170,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,3,source-confirmed,normalized results n_routes,3
FASI,58,2021-03-06,Abruzzo 1° prova di qualifica U14-20 Senior Boulder,/api/v1/category_rounds/1005/results,1005,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,10,source-confirmed,normalized results n_routes,10
FASI,58,2021-03-06,Abruzzo 1° prova di qualifica U14-20 Senior Boulder,/api/v1/category_rounds/1169/results,1169,Boulder_Women,Women,Senior F,Senior / Open,Final,Open / Senior,,3,source-confirmed,normalized results n_routes,3
FASI,41,2021-03-06,Friuli Venezia Giulia prova di qualifica U18-20 Senior Boulder,/api/v1/category_rounds/665/results,665,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,8,source-confirmed,normalized results n_routes,8
FASI,41,2021-03-06,Friuli Venezia Giulia prova di qualifica U18-20 Senior Boulder,/api/v1/category_rounds/1319/results,1319,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,41,2021-03-06,Friuli Venezia Giulia prova di qualifica U18-20 Senior Boulder,/api/v1/category_rounds/664/results,664,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,8,source-confirmed,normalized results n_routes,8
FASI,74,2021-03-06,Trial Boulder Senior,/api/v1/category_rounds/1298/results,1298,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,74,2021-03-06,Trial Boulder Senior,/api/v1/category_rounds/1297/results,1297,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,50,2021-03-07,Emilia Romagna 1° tappa Campionato regionale Boulder,/api/v1/category_rounds/816/results,816,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,50,2021-03-07,Emilia Romagna 1° tappa Campionato regionale Boulder,/api/v1/category_rounds/1283/results,1283,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,3,source-confirmed,normalized results n_routes,3
FASI,50,2021-03-07,Emilia Romagna 1° tappa Campionato regionale Boulder,/api/v1/category_rounds/817/results,817,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,50,2021-03-07,Emilia Romagna 1° tappa Campionato regionale Boulder,/api/v1/category_rounds/1284/results,1284,Boulder_Women,Women,Senior F,Senior / Open,Final,Open / Senior,,3,source-confirmed,normalized results n_routes,3
FASI,60,2021-03-07,Lazio 2° prova di qualifica U20 + Senior Boulder,/api/v1/category_rounds/1044/results,1044,Boulder_Men,Men,SENIOR M,Senior / Open,Qualification,Open / Senior,,10,source-confirmed,normalized results n_routes,10
FASI,60,2021-03-07,Lazio 2° prova di qualifica U20 + Senior Boulder,/api/v1/category_rounds/1286/results,1286,Boulder_Men,Men,SENIOR M,Senior / Open,Final,Open / Senior,,3,source-confirmed,normalized results n_routes,3
FASI,60,2021-03-07,Lazio 2° prova di qualifica U20 + Senior Boulder,/api/v1/category_rounds/1038/results,1038,Boulder_Women,Women,SENIOR F,Senior / Open,Qualification,Open / Senior,,10,source-confirmed,normalized results n_routes,10
FASI,60,2021-03-07,Lazio 2° prova di qualifica U20 + Senior Boulder,/api/v1/category_rounds/1285/results,1285,Boulder_Women,Women,SENIOR F,Senior / Open,Final,Open / Senior,,3,source-confirmed,normalized results n_routes,3
FASI,62,2021-03-07,Sardegna 1° prova Campionato regionale Senior Boulder,/api/v1/category_rounds/1062/results,1062,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,12,source-confirmed,normalized results n_routes,12
FASI,62,2021-03-07,Sardegna 1° prova Campionato regionale Senior Boulder,/api/v1/category_rounds/1296/results,1296,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,62,2021-03-07,Sardegna 1° prova Campionato regionale Senior Boulder,/api/v1/category_rounds/1061/results,1061,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,12,source-confirmed,normalized results n_routes,12
FASI,62,2021-03-07,Sardegna 1° prova Campionato regionale Senior Boulder,/api/v1/category_rounds/1295/results,1295,Boulder_Women,Women,Senior F,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,64,2021-03-07,Sicilia 3° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/1090/results,1090,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,12,source-confirmed,normalized results n_routes,12
FASI,64,2021-03-07,Sicilia 3° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/1288/results,1288,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,64,2021-03-07,Sicilia 3° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/1089/results,1089,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,12,source-confirmed,normalized results n_routes,12
FASI,64,2021-03-07,Sicilia 3° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/1287/results,1287,Boulder_Women,Women,Senior F,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,78,2021-03-13,Trial Giovanile Boulder Lead Speed,/api/v1/category_rounds/1403/results,1403,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,78,2021-03-13,Trial Giovanile Boulder Lead Speed,/api/v1/category_rounds/1401/results,1401,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,75,2021-03-20,Liguria Campionato regionale 1° tappa Boulder,/api/v1/category_rounds/1350/results,1350,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,8,source-confirmed,normalized results n_routes,8
FASI,75,2021-03-20,Liguria Campionato regionale 1° tappa Boulder,/api/v1/category_rounds/1441/results,1441,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,3,source-confirmed,normalized results n_routes,3
FASI,75,2021-03-20,Liguria Campionato regionale 1° tappa Boulder,/api/v1/category_rounds/1349/results,1349,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,8,source-confirmed,normalized results n_routes,8
FASI,75,2021-03-20,Liguria Campionato regionale 1° tappa Boulder,/api/v1/category_rounds/1440/results,1440,Boulder_Women,Women,Senior F,Senior / Open,Final,Open / Senior,,3,source-confirmed,normalized results n_routes,3
SAC-CAS,675,2021-03-20,SportXX Swiss Climbing Cup CAS 2021 (B) - L'Entrepôt Bulle - 20.3. Elite / 21.3. U18,/api/v1/category_rounds/2116/results,2116,Boulder_Men,Men,Herren,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,675,2021-03-20,SportXX Swiss Climbing Cup CAS 2021 (B) - L'Entrepôt Bulle - 20.3. Elite / 21.3. U18,/api/v1/category_rounds/2118/results,2118,Boulder_Men,Men,U18 Herren,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,675,2021-03-20,SportXX Swiss Climbing Cup CAS 2021 (B) - L'Entrepôt Bulle - 20.3. Elite / 21.3. U18,/api/v1/category_rounds/2117/results,2117,Boulder_Men,Men,Herren,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
SAC-CAS,675,2021-03-20,SportXX Swiss Climbing Cup CAS 2021 (B) - L'Entrepôt Bulle - 20.3. Elite / 21.3. U18,/api/v1/category_rounds/2119/results,2119,Boulder_Men,Men,U18 Herren,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
SAC-CAS,675,2021-03-20,SportXX Swiss Climbing Cup CAS 2021 (B) - L'Entrepôt Bulle - 20.3. Elite / 21.3. U18,/api/v1/category_rounds/2112/results,2112,Boulder_Women,Women,Damen,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,675,2021-03-20,SportXX Swiss Climbing Cup CAS 2021 (B) - L'Entrepôt Bulle - 20.3. Elite / 21.3. U18,/api/v1/category_rounds/2114/results,2114,Boulder_Women,Women,U18 Damen,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,675,2021-03-20,SportXX Swiss Climbing Cup CAS 2021 (B) - L'Entrepôt Bulle - 20.3. Elite / 21.3. U18,/api/v1/category_rounds/2113/results,2113,Boulder_Women,Women,Damen,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
SAC-CAS,675,2021-03-20,SportXX Swiss Climbing Cup CAS 2021 (B) - L'Entrepôt Bulle - 20.3. Elite / 21.3. U18,/api/v1/category_rounds/2115/results,2115,Boulder_Women,Women,U18 Damen,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
USAC,1,2021-03-25,USA Climbing National Team Trials,/api/v1/category_rounds/5/results,5,Boulder_Men,Men,Men,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
USAC,1,2021-03-25,USA Climbing National Team Trials,/api/v1/category_rounds/11/results,11,Boulder_Men,Men,Men,Senior / Open,Semi-final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
USAC,1,2021-03-25,USA Climbing National Team Trials,/api/v1/category_rounds/13/results,13,Boulder_Men,Men,Men,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
USAC,1,2021-03-25,USA Climbing National Team Trials,/api/v1/category_rounds/6/results,6,Boulder_Women,Women,Women,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
USAC,1,2021-03-25,USA Climbing National Team Trials,/api/v1/category_rounds/12/results,12,Boulder_Women,Women,Women,Senior / Open,Semi-final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
USAC,1,2021-03-25,USA Climbing National Team Trials,/api/v1/category_rounds/14/results,14,Boulder_Women,Women,Women,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,77,2021-03-26,Coppa Italia Boulder 2° Prova,/api/v1/category_rounds/1379/results,1379,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,77,2021-03-26,Coppa Italia Boulder 2° Prova,/api/v1/category_rounds/1524/results,1524,Boulder_Men,Men,Senior M,Senior / Open,Semi-final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,77,2021-03-26,Coppa Italia Boulder 2° Prova,/api/v1/category_rounds/1526/results,1526,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,77,2021-03-26,Coppa Italia Boulder 2° Prova,/api/v1/category_rounds/1380/results,1380,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,77,2021-03-26,Coppa Italia Boulder 2° Prova,/api/v1/category_rounds/1525/results,1525,Boulder_Women,Women,Senior F,Senior / Open,Semi-final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,77,2021-03-26,Coppa Italia Boulder 2° Prova,/api/v1/category_rounds/1527/results,1527,Boulder_Women,Women,Senior F,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
SAC-CAS,676,2021-03-27,SportXX Youth Climbing Cup 2021 (B) - Grip Biel - 27.3. U16 / 28.3. U14 ,/api/v1/category_rounds/2126/results,2126,Boulder_Men,Men,U14 Herren,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,676,2021-03-27,SportXX Youth Climbing Cup 2021 (B) - Grip Biel - 27.3. U16 / 28.3. U14 ,/api/v1/category_rounds/2124/results,2124,Boulder_Men,Men,U16 Herren,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,676,2021-03-27,SportXX Youth Climbing Cup 2021 (B) - Grip Biel - 27.3. U16 / 28.3. U14 ,/api/v1/category_rounds/2127/results,2127,Boulder_Men,Men,U14 Herren,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
SAC-CAS,676,2021-03-27,SportXX Youth Climbing Cup 2021 (B) - Grip Biel - 27.3. U16 / 28.3. U14 ,/api/v1/category_rounds/2125/results,2125,Boulder_Men,Men,U16 Herren,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
SAC-CAS,676,2021-03-27,SportXX Youth Climbing Cup 2021 (B) - Grip Biel - 27.3. U16 / 28.3. U14 ,/api/v1/category_rounds/2122/results,2122,Boulder_Women,Women,U14 Damen,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,676,2021-03-27,SportXX Youth Climbing Cup 2021 (B) - Grip Biel - 27.3. U16 / 28.3. U14 ,/api/v1/category_rounds/2120/results,2120,Boulder_Women,Women,U16 Damen,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,676,2021-03-27,SportXX Youth Climbing Cup 2021 (B) - Grip Biel - 27.3. U16 / 28.3. U14 ,/api/v1/category_rounds/2123/results,2123,Boulder_Women,Women,U14 Damen,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
SAC-CAS,676,2021-03-27,SportXX Youth Climbing Cup 2021 (B) - Grip Biel - 27.3. U16 / 28.3. U14 ,/api/v1/category_rounds/2121/results,2121,Boulder_Women,Women,U16 Damen,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
IFSC,1205,2021-04-10,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2021,/api/v1/category_rounds/6262/results,6262,Boulder_Men,Men,Men,Senior / Open,Qualification,Open / Senior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1205,2021-04-10,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2021,/api/v1/category_rounds/6370/results,6370,Boulder_Men,Men,Men,Senior / Open,Semi-final,Open / Senior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1205,2021-04-10,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2021,/api/v1/category_rounds/6372/results,6372,Boulder_Men,Men,Men,Senior / Open,Final,Open / Senior,boulder_finals_one_by_one,4,source-confirmed,normalized results n_routes,4
IFSC,1205,2021-04-10,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2021,/api/v1/category_rounds/6263/results,6263,Boulder_Women,Women,Women,Senior / Open,Qualification,Open / Senior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1205,2021-04-10,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2021,/api/v1/category_rounds/6371/results,6371,Boulder_Women,Women,Women,Senior / Open,Semi-final,Open / Senior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1205,2021-04-10,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2021,/api/v1/category_rounds/6373/results,6373,Boulder_Women,Women,Women,Senior / Open,Final,Open / Senior,boulder_finals_one_by_one,4,source-confirmed,normalized results n_routes,4
SAC-CAS,677,2021-04-10,SportXX Youth Climbing Cup 2021 (B) - Isatis Aarburg - U12,/api/v1/category_rounds/2130/results,2130,Boulder_Men,Men,U12 Herren,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,677,2021-04-10,SportXX Youth Climbing Cup 2021 (B) - Isatis Aarburg - U12,/api/v1/category_rounds/2131/results,2131,Boulder_Men,Men,U12 Herren,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
SAC-CAS,677,2021-04-10,SportXX Youth Climbing Cup 2021 (B) - Isatis Aarburg - U12,/api/v1/category_rounds/2128/results,2128,Boulder_Women,Women,U12 Damen,Senior / Open,Qualification,Open / Senior,,5,format-assumption,round-format assumption,
SAC-CAS,677,2021-04-10,SportXX Youth Climbing Cup 2021 (B) - Isatis Aarburg - U12,/api/v1/category_rounds/2129/results,2129,Boulder_Women,Women,U12 Damen,Senior / Open,Final,Open / Senior,,4,format-assumption,round-format assumption,
IFSC,1187,2021-04-16,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,/api/v1/category_rounds/6164/results,6164,Boulder_Men,Men,Men,Senior / Open,Qualification,Open / Senior,boulder_two_groups_two_boulder_sets,5,source-confirmed,normalized results n_routes,5
IFSC,1187,2021-04-16,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,/api/v1/category_rounds/6374/results,6374,Boulder_Men,Men,Men,Senior / Open,Semi-final,Open / Senior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1187,2021-04-16,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,/api/v1/category_rounds/6376/results,6376,Boulder_Men,Men,Men,Senior / Open,Final,Open / Senior,boulder_finals_one_by_one,4,source-confirmed,normalized results n_routes,4
IFSC,1187,2021-04-16,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,/api/v1/category_rounds/6165/results,6165,Boulder_Women,Women,Women,Senior / Open,Qualification,Open / Senior,boulder_two_groups_two_boulder_sets,5,source-confirmed,normalized results n_routes,5
IFSC,1187,2021-04-16,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,/api/v1/category_rounds/6375/results,6375,Boulder_Women,Women,Women,Senior / Open,Semi-final,Open / Senior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1187,2021-04-16,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,/api/v1/category_rounds/6377/results,6377,Boulder_Women,Women,Women,Senior / Open,Final,Open / Senior,boulder_finals_one_by_one,4,source-confirmed,normalized results n_routes,4
FASI,151,2021-04-18,Veneto 3° prova di qualifica U20 Senior Boulder,/api/v1/category_rounds/1829/results,1829,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,6,source-confirmed,normalized results n_routes,6
FASI,151,2021-04-18,Veneto 3° prova di qualifica U20 Senior Boulder,/api/v1/category_rounds/1828/results,1828,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,6,source-confirmed,normalized results n_routes,6
FASI,145,2021-04-24,Coppa Italia Boulder 3° Prova,/api/v1/category_rounds/1764/results,1764,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,145,2021-04-24,Coppa Italia Boulder 3° Prova,/api/v1/category_rounds/2185/results,2185,Boulder_Men,Men,Senior M,Senior / Open,Semi-final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,145,2021-04-24,Coppa Italia Boulder 3° Prova,/api/v1/category_rounds/2189/results,2189,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,145,2021-04-24,Coppa Italia Boulder 3° Prova,/api/v1/category_rounds/1765/results,1765,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,5,source-confirmed,normalized results n_routes,5
FASI,145,2021-04-24,Coppa Italia Boulder 3° Prova,/api/v1/category_rounds/2186/results,2186,Boulder_Women,Women,Senior F,Senior / Open,Semi-final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,145,2021-04-24,Coppa Italia Boulder 3° Prova,/api/v1/category_rounds/2190/results,2190,Boulder_Women,Women,Senior F,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,156,2021-04-24,Friuli Venezia Giulia prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/2016/results,2016,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,10,source-confirmed,normalized results n_routes,10
FASI,156,2021-04-24,Friuli Venezia Giulia prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/2015/results,2015,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,10,source-confirmed,normalized results n_routes,10
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6364/results,6364,Boulder_Men,Men,Juniors Male,Youth,Qualification,Junior,boulder_one_group_one_boulder_set,5,source-confirmed,normalized results n_routes,5
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6436/results,6436,Boulder_Men,Men,Juniors Male,Youth,Semi-final,Junior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6438/results,6438,Boulder_Men,Men,Juniors Male,Youth,Final,Junior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6365/results,6365,Boulder_Men,Men,Youth A Male,Youth,Qualification,Youth A,boulder_one_group_one_boulder_set,5,source-confirmed,normalized results n_routes,5
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6437/results,6437,Boulder_Men,Men,Youth A Male,Youth,Semi-final,Youth A,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6440/results,6440,Boulder_Men,Men,Youth A Male,Youth,Final,Youth A,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6366/results,6366,Boulder_Men,Men,Youth B Male,Youth,Qualification,Youth B,boulder_one_group_one_boulder_set,5,source-confirmed,normalized results n_routes,5
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6439/results,6439,Boulder_Men,Men,Youth B Male,Youth,Semi-final,Youth B,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6443/results,6443,Boulder_Men,Men,Youth B Male,Youth,Final,Youth B,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6367/results,6367,Boulder_Women,Women,Juniors Female,Youth,Qualification,Junior,boulder_one_group_one_boulder_set,5,source-confirmed,normalized results n_routes,5
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6441/results,6441,Boulder_Women,Women,Juniors Female,Youth,Semi-final,Junior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6445/results,6445,Boulder_Women,Women,Juniors Female,Youth,Final,Junior,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6368/results,6368,Boulder_Women,Women,Youth A Female,Youth,Qualification,Youth A,boulder_one_group_one_boulder_set,5,source-confirmed,normalized results n_routes,5
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6442/results,6442,Boulder_Women,Women,Youth A Female,Youth,Semi-final,Youth A,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6446/results,6446,Boulder_Women,Women,Youth A Female,Youth,Final,Youth A,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6369/results,6369,Boulder_Women,Women,Youth B Female,Youth,Qualification,Youth B,boulder_one_group_one_boulder_set,5,source-confirmed,normalized results n_routes,5
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6444/results,6444,Boulder_Women,Women,Youth B Female,Youth,Semi-final,Youth B,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
IFSC,1221,2021-05-01,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",/api/v1/category_rounds/6447/results,6447,Boulder_Women,Women,Youth B Female,Youth,Final,Youth B,boulder_one_group_one_boulder_set,4,source-confirmed,normalized results n_routes,4
FASI,173,2021-05-08,Abruzzo 2° prova di qualifica U14-20 Senior Boulder,/api/v1/category_rounds/2369/results,2369,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,10,source-confirmed,normalized results n_routes,10
FASI,173,2021-05-08,Abruzzo 2° prova di qualifica U14-20 Senior Boulder,/api/v1/category_rounds/2604/results,2604,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,173,2021-05-08,Abruzzo 2° prova di qualifica U14-20 Senior Boulder,/api/v1/category_rounds/2368/results,2368,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,10,source-confirmed,normalized results n_routes,10
FASI,173,2021-05-08,Abruzzo 2° prova di qualifica U14-20 Senior Boulder,/api/v1/category_rounds/2603/results,2603,Boulder_Women,Women,Senior F,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,165,2021-05-08,Toscana 3° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/2194/results,2194,Boulder_Men,Men,Senior M,Senior / Open,Qualification,Open / Senior,,12,source-confirmed,normalized results n_routes,12
FASI,165,2021-05-08,Toscana 3° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/2471/results,2471,Boulder_Men,Men,Senior M,Senior / Open,Final,Open / Senior,,4,source-confirmed,normalized results n_routes,4
FASI,165,2021-05-08,Toscana 3° prova di qualifica U14 U20 Senior Boulder,/api/v1/category_rounds/2193/results,2193,Boulder_Women,Women,Senior F,Senior / Open,Qualification,Open / Senior,,12,source-confirmed,normalized results n_routes,12
