model,evaluation_domain,evaluation_window,competitions,athlete_starts,spearman,winner_logloss,pairwise_brier,pairwise_logloss,top_24_brier,top_16_brier,top_8_brier,top_3_brier,pairwise_brier_s250,pairwise_logloss_s250,pairwise_brier_s300,pairwise_logloss_s300,pairwise_brier_s350,pairwise_logloss_s350,pairwise_brier_s450,pairwise_logloss_s450,pairwise_brier_s500,pairwise_logloss_s500,pairwise_brier_s600,pairwise_logloss_s600
quality_a0.50_transfer_0.20,CEC national,2025+ locked evaluation,14,719,0.6257234554888017,3.3997597128614103,0.2047852012183152,0.6018213456687623,0.21014592250229583,0.20701736541276522,0.18169200548385178,0.14159884101497502,0.19090575446635086,0.5684053478161822,0.19615998035995544,0.5815588744067393,0.20077969298099865,0.5925859004198183,0.20825063184795373,0.6096083624792131,0.2112572867709758,0.6162335671289095,0.2161780223959918,0.6268541205666949
quality_a0.50_transfer_0.20,CEC other,2022-2024 tuning,6,306,0.5197210595093954,3.4159047156654,0.22401908007277446,0.6418126011737063,0.23394618396460465,0.22890875084906911,0.20716877020198918,0.1534199355632255,0.2168806341697426,0.625059194514935,0.21951767219355908,0.6314063899524816,0.2219073209937625,0.6369949695392946,0.22587108284129886,0.6459531374655455,0.22749473852905364,0.6495244215070283,0.2301829806835262,0.6553302323295669
quality_a0.50_transfer_0.20,CEC other,2025+ locked evaluation,4,231,0.5753221545804625,3.508703457751759,0.20285085876612405,0.6028778898336776,0.2136315122434782,0.20155189544483804,0.14877014721366374,0.1142186268023563,0.1957252647116195,0.5841019094302191,0.19773620162589933,0.5897532791360409,0.2002434939562292,0.5963635858896619,0.20537606889571808,0.60893302211954,0.20774199750919314,0.6144313395817163,0.21191733163531948,0.6238180853427119
quality_a0.50_transfer_0.20,CEC provincial / local,2022-2024 tuning,124,2868,0.5308620652772428,2.8581796204356014,0.2343809227670309,0.666446024299007,0.09988024043834613,0.1755632998479229,0.2270460225171762,0.22461484054714612,0.22864987495333838,0.6542700285799314,0.23101609209134646,0.6593527771100578,0.23288079817637208,0.663302180563862,0.2356104304281206,0.6690020896171592,0.23663467605389454,0.671118219885711,0.23824029263933463,0.6744133876662688
quality_a0.50_transfer_0.20,CEC provincial / local,2025+ locked evaluation,233,5930,0.6012904431242142,2.8503608741345676,0.22365729093236772,0.6445448654543253,0.11464259628687103,0.18125226309144266,0.22199694725970195,0.20604746597264084,0.21426224962698112,0.6234817675726521,0.2180497141597491,0.6321707438752944,0.2211270711697441,0.6390267231923147,0.2257646050998003,0.649068547520553,0.2275415805275496,0.6528376371101448,0.2303633781506353,0.6587477507359865
quality_a0.50_transfer_0.20,Open WC+,2022-2024 tuning,69,2883,0.7450415827125845,2.977064075274189,0.15958952880884053,0.4952690716184332,0.1604081105819087,0.1651729487910364,0.13664273872283678,0.0885847309740866,0.15010374130992396,0.46376145859916906,0.1525022227977023,0.4725752033865378,0.15583640901240728,0.48370988594803105,0.1634630674385358,0.5064514483596595,0.1672881821914108,0.5169359311362115,0.17447126043196923,0.5355039416125897
quality_a0.50_transfer_0.20,Open WC+,2025+ locked evaluation,45,1831,0.794795933027447,2.841664509040925,0.14968536135335758,0.4737087740267847,0.16024250154688702,0.15959133430904113,0.12447320674637039,0.08377462163643488,0.1367718126956788,0.43128060487203157,0.1405256689679856,0.44483328911415637,0.14498709799846726,0.4594581052053668,0.15435995480364603,0.4870367824008555,0.15887128161414363,0.4992750764919265,0.16716574993186192,0.5205429738061176
quality_a0.50_transfer_0.20,Other,2022-2024 tuning,736,23350,0.6236753111479271,2.935436775167564,0.21721831702856934,0.6345977729397138,0.12488807938454886,0.17318515521677658,0.2068846697111684,0.1932144477260737,0.2082717055988524,0.613850870530847,0.21172813267509188,0.6220018426275793,0.21468597787550192,0.6288459353219217,0.2193971482905219,0.6394663342590629,0.22128412976414588,0.6436242183942495,0.2243747069491922,0.6503228558993126
quality_a0.50_transfer_0.20,Other,2025+ locked evaluation,1922,47515,0.6924500272459868,2.8521376546835775,0.23047196710205786,0.6606954895066592,0.08948728370507353,0.15150461374047144,0.222183604202261,0.22210441364194217,0.22412067630811258,0.646815863940163,0.2267330818852829,0.6525639268921226,0.2287981036908884,0.6570723707097846,0.2318562515880567,0.6636671008692039,0.23301997219342366,0.6661464711119526,0.23486684674605782,0.6700444774287028
quality_a0.50_transfer_0.35,CEC national,2022-2024 tuning,24,1306,0.5278186437664668,3.646722749633369,0.2282416625439382,0.6521470295388417,0.22352144905260354,0.22994322542836268,0.21458843732432034,0.18445097318376436,,,,,,,,,,,,
quality_a0.50_transfer_0.35,CEC national,2025+ locked evaluation,14,719,0.6252304490287084,3.408613493774285,0.20489334541166535,0.6021583284344134,0.2101307214684014,0.20713418551431365,0.18232293040010297,0.14227351271161204,,,,,,,,,,,,
quality_a0.50_transfer_0.35,CEC other,2022-2024 tuning,6,306,0.5214262802372049,3.4124648924310956,0.2236844578394678,0.6411111323764228,0.23372462208046182,0.22865271479220997,0.20638506003948043,0.1531321891942927,,,,,,,,,,,,
quality_a0.50_transfer_0.35,CEC other,2025+ locked evaluation,4,231,0.5867524582602405,3.5196970041863747,0.20221393635853455,0.6017220940747104,0.21318226679208513,0.20097718716012736,0.15094165921338326,0.11642135143296158,,,,,,,,,,,,
quality_a0.50_transfer_0.35,CEC provincial / local,2022-2024 tuning,124,2868,0.530708761592746,2.8585643030511783,0.23438916906098364,0.6664641460719228,0.09988077595470797,0.17558247388357484,0.22704544426999895,0.22461929574974343,,,,,,,,,,,,
quality_a0.50_transfer_0.35,CEC provincial / local,2025+ locked evaluation,233,5930,0.6019149281456222,2.8508091146512986,0.22366061269813076,0.6445740328779326,0.11465440888126532,0.18126575775233217,0.2220128857053692,0.20610929505139722,,,,,,,,,,,,
quality_a0.50_transfer_0.35,Open WC+,2022-2024 tuning,69,2883,0.7435435856495914,2.981255015138733,0.1595645504393936,0.49512240916477807,0.1601374229678502,0.16515055162996334,0.13678790732978174,0.08878346796615046,,,,,,,,,,,,
quality_a0.50_transfer_0.35,Open WC+,2025+ locked evaluation,45,1831,0.7914514154008621,2.8486800569942994,0.1498593523562172,0.4740674381334768,0.1600968021036564,0.15997988524385537,0.12552451234238773,0.08425520157827811,,,,,,,,,,,,
quality_a0.50_transfer_0.35,Other,2022-2024 tuning,736,23350,0.6243143239201864,2.937685181138777,0.21707589967998792,0.6343661708244348,0.12473383040443924,0.17301222369083508,0.20650925649686544,0.19295355255503396,,,,,,,,,,,,
quality_a0.50_transfer_0.35,Other,2025+ locked evaluation,1922,47515,0.6931751516293443,2.852970598515973,0.23043865039566225,0.6606653759936522,0.08944182498323658,0.15142887845924383,0.222156730177776,0.22213300016558185,,,,,,,,,,,,
quality_a0.50_transfer_0.50,CEC national,2022-2024 tuning,24,1306,0.5284917694961054,3.6473218331056043,0.22828781209004068,0.6522572279164633,0.22358773604139215,0.22984028039697293,0.21451473901968024,0.18466233521351852,,,,,,,,,,,,
quality_a0.50_transfer_0.50,CEC national,2025+ locked evaluation,14,719,0.6254503064869006,3.4155671824373015,0.2052446936622201,0.603024299252082,0.2104461206364985,0.20760216181991203,0.18308123551928104,0.1432737734127239,,,,,,,,,,,,
quality_a0.50_transfer_0.50,CEC other,2022-2024 tuning,6,306,0.5224197102820692,3.4077453866665075,0.22343672819775376,0.6406017886759395,0.2335434967189345,0.22853265228519007,0.20561193231843633,0.15391236246925857,,,,,,,,,,,,
quality_a0.50_transfer_0.50,CEC other,2025+ locked evaluation,4,231,0.6032505351411556,3.5263298090470387,0.20154632076521106,0.6004799674964532,0.21240676042500362,0.2012517302429827,0.1532267696485709,0.11688302492432986,,,,,,,,,,,,
quality_a0.50_transfer_0.50,CEC provincial / local,2022-2024 tuning,124,2868,0.5308552402361189,2.8587619600486014,0.2344002396829167,0.6664906347484344,0.09988090975515355,0.17560028184569337,0.22704816446809864,0.2246410347829209,,,,,,,,,,,,
quality_a0.50_transfer_0.50,CEC provincial / local,2025+ locked evaluation,233,5930,0.6035389934169395,2.8523677831972414,0.223733342280391,0.644759428708575,0.11467840240823275,0.18130578772113093,0.22209371925880508,0.20622467531652985,,,,,,,,,,,,
quality_a0.50_transfer_0.50,Open WC+,2022-2024 tuning,69,2883,0.7416495727153268,2.9854037443823658,0.15964014337803076,0.49516861274204543,0.1599016789842514,0.16513599041757288,0.13691334379504894,0.08905258477620903,,,,,,,,,,,,
quality_a0.50_transfer_0.50,Open WC+,2025+ locked evaluation,45,1831,0.7873940642829717,2.855742267350368,0.1502219714672661,0.4747578988628551,0.160163031223741,0.16028950068387213,0.1266434105708901,0.08474698069954216,,,,,,,,,,,,
quality_a0.50_transfer_0.50,Other,2022-2024 tuning,736,23350,0.6243863616647376,2.94020490129235,0.21700277445052074,0.634261540123842,0.12461383890243995,0.17295776979832497,0.20616534852201576,0.19265612501623863,,,,,,,,,,,,
quality_a0.50_transfer_0.50,Other,2025+ locked evaluation,1922,47515,0.693710671417853,2.853880993403728,0.23043765204325245,0.6606959072025133,0.0894054820890121,0.15138369306429056,0.22209029329319016,0.22217530547345718,,,,,,,,,,,,
quality_a0.50_transfer_0.70,CEC national,2022-2024 tuning,24,1306,0.5282178744498786,3.650131954554597,0.22844221290752253,0.6525995690667027,0.22369721353619199,0.23007121130348976,0.21488472228395497,0.18564087806126553,,,,,,,,,,,,
quality_a0.50_transfer_0.70,CEC national,2025+ locked evaluation,14,719,0.6237600701256454,3.4268435904100265,0.20587756230743254,0.6045020072578016,0.2110780381065558,0.20818074115779409,0.18403379025592814,0.14539105148491097,,,,,,,,,,,,
quality_a0.50_transfer_0.70,CEC other,2022-2024 tuning,6,306,0.5258455481908902,3.400604720683612,0.22312483667458285,0.6399587790331077,0.23329956326958365,0.22831785756091424,0.20492669698509222,0.1543415015395148,,,,,,,,,,,,
quality_a0.50_transfer_0.70,CEC other,2025+ locked evaluation,4,231,0.6055851513170467,3.529040533650489,0.20069709518057127,0.5988872998064916,0.21153195533505753,0.20036095771604145,0.15578162987380578,0.11872096319869954,,,,,,,,,,,,
quality_a0.50_transfer_0.70,CEC provincial / local,2022-2024 tuning,124,2868,0.5316315802844958,2.859783040863554,0.2344303208000395,0.6665603803526259,0.09988187381396454,0.17562231114449212,0.22705669760350067,0.22467734137735104,,,,,,,,,,,,
quality_a0.50_transfer_0.70,CEC provincial / local,2025+ locked evaluation,233,5930,0.6045451557568319,2.854687378529956,0.223907742094092,0.6451677252346498,0.11473286409237522,0.18139062681786705,0.2222601368972394,0.2065699006764719,,,,,,,,,,,,
quality_a0.50_transfer_0.70,Open WC+,2022-2024 tuning,69,2883,0.7380327619129827,2.9913916784756585,0.1599371170869237,0.4956265826650846,0.15958757094986126,0.16520348686488473,0.13714919836594322,0.08947907956073345,,,,,,,,,,,,
quality_a0.50_transfer_0.70,Open WC+,2025+ locked evaluation,45,1831,0.7800863473055222,2.8657862874426954,0.15111068992649546,0.47646949056562504,0.1600534100213778,0.16106261725703938,0.12793989361720154,0.08544032678724817,,,,,,,,,,,,
quality_a0.50_transfer_0.70,Other,2022-2024 tuning,736,23350,0.6253358276189636,2.94384275463293,0.21702757957534424,0.6343567106382395,0.12451666147640708,0.1729390711099861,0.20581729494609152,0.19234413967521197,,,,,,,,,,,,
quality_a0.50_transfer_0.70,Other,2025+ locked evaluation,1922,47515,0.693543800279583,2.8548675989933123,0.23045942002712883,0.6607717574760207,0.08939153620296651,0.15133753711972758,0.22198199983196085,0.22218273938001953,,,,,,,,,,,,
quality_a0.50_transfer_1.00,CEC national,2022-2024 tuning,24,1306,0.5278843422275146,3.6551520839639573,0.22869594818663253,0.6531528300253931,0.22384873530497404,0.2303905654888311,0.2150632629426714,0.18663253001897626,,,,,,,,,,,,
quality_a0.50_transfer_1.00,CEC national,2025+ locked evaluation,14,719,0.6266643900957395,3.44351237912571,0.20674827422260972,0.6065263448284804,0.21193825044816453,0.20943069671122358,0.1855227919046101,0.1485013838674149,,,,,,,,,,,,
quality_a0.50_transfer_1.00,CEC other,2022-2024 tuning,6,306,0.5236133903578154,3.389127524262553,0.22282656030855139,0.6393266296675657,0.23302732386533986,0.22803317250981003,0.20395906401644417,0.1548899175224727,,,,,,,,,,,,
quality_a0.50_transfer_1.00,CEC other,2025+ locked evaluation,4,231,0.6150772065786965,3.539085738346228,0.19967269525577735,0.597016375164018,0.21084106244225387,0.19905961867168784,0.1552050542940558,0.12218018390570051,,,,,,,,,,,,
quality_a0.50_transfer_1.00,CEC provincial / local,2022-2024 tuning,124,2868,0.5318473336370486,2.8614355934278097,0.23449580403208287,0.6667055724777428,0.09989309994924772,0.17566635704768754,0.2271006318440817,0.22481575667956868,,,,,,,,,,,,
quality_a0.50_transfer_1.00,CEC provincial / local,2025+ locked evaluation,233,5930,0.6047545353036254,2.8590328713554363,0.22424118072688418,0.6459200089033322,0.11484598361302573,0.1815702799065374,0.22258271492012413,0.20726196349631587,,,,,,,,,,,,
quality_a0.50_transfer_1.00,Open WC+,2022-2024 tuning,69,2883,0.7307754815438883,3.001036352412011,0.16073616813560174,0.4970474601853566,0.15937446423391224,0.16548870542656996,0.13795722509535693,0.0900619892557242,,,,,,,,,,,,
quality_a0.50_transfer_1.00,Open WC+,2025+ locked evaluation,45,1831,0.763430255231945,2.882711050481188,0.15311988104991045,0.48039975580519145,0.1603774688080654,0.16274717054843377,0.13016603070268443,0.08671782060924858,,,,,,,,,,,,
quality_a0.50_transfer_1.00,Other,2022-2024 tuning,736,23350,0.6247628427066657,2.949523378316768,0.21723733143097884,0.6348248999242064,0.12445210464385967,0.17309411027339242,0.20546887492257,0.19164697633505362,,,,,,,,,,,,
quality_a0.50_transfer_1.00,Other,2025+ locked evaluation,1922,47515,0.694180735109168,2.8563222799046737,0.2305308726903716,0.6609501162204862,0.0893839402943457,0.15132503979837508,0.22189346239099556,0.22222975478845464,,,,,,,,,,,,
quality_a0.75_transfer_1.00,CEC national,2022-2024 tuning,24,1306,0.5207038996495912,3.6825532913383463,0.2328658933624752,0.6618063558535333,0.2275274714692823,0.23482183802616263,0.2228454277333133,0.2002657708603708,,,,,,,,,,,,
quality_a0.75_transfer_1.00,CEC national,2025+ locked evaluation,14,719,0.6206130137727659,3.5025485772579246,0.21463000278428196,0.6234684673142075,0.220036803402671,0.21749902523099465,0.1979883400371163,0.16342898481202142,,,,,,,,,,,,
quality_a0.75_transfer_1.00,CEC other,2022-2024 tuning,6,306,0.5388709634325473,3.4149585196232835,0.22576740304203083,0.645670699125634,0.23516897316252097,0.23206683879513076,0.2117151603066096,0.1693133213476837,,,,,,,,,,,,
quality_a0.75_transfer_1.00,CEC other,2025+ locked evaluation,4,231,0.6328581066350866,3.5565648456193646,0.20281151385840424,0.6044436302092892,0.21457478148773995,0.20555702748256316,0.16468779545901932,0.1312085094606899,,,,,,,,,,,,
quality_a0.75_transfer_1.00,CEC provincial / local,2022-2024 tuning,124,2868,0.5214271727972947,2.8886575370209444,0.23809236015368057,0.6740531135346366,0.10141461717609393,0.17774141866102047,0.23010454776446992,0.23192141106865097,,,,,,,,,,,,
quality_a0.75_transfer_1.00,CEC provincial / local,2025+ locked evaluation,233,5930,0.5866879920704601,2.901620528650839,0.23044911908098456,0.658857165566068,0.11794169659577795,0.18584337913435023,0.22857672445400565,0.21824923633361723,,,,,,,,,,,,
quality_a0.75_transfer_1.00,Open WC+,2022-2024 tuning,69,2883,0.7291506821816004,3.0137363754437727,0.16288379735741296,0.5029882491125283,0.16274199622864166,0.1679378615878212,0.14017986435030486,0.09130348220285787,,,,,,,,,,,,
quality_a0.75_transfer_1.00,Open WC+,2025+ locked evaluation,45,1831,0.7684334098129101,2.8944771339141604,0.15448559262917505,0.48476779356096716,0.16279333800803159,0.16454859487830067,0.13126258941645313,0.087730848505228,,,,,,,,,,,,
quality_a0.75_transfer_1.00,Other,2022-2024 tuning,736,23350,0.6102268145033969,2.9895494913107616,0.2222080311216064,0.6453785353016885,0.1272438432954753,0.1767362126484991,0.21121019043015407,0.20106421659518858,,,,,,,,,,,,
quality_a0.75_transfer_1.00,Other,2025+ locked evaluation,1922,47515,0.6874477731753809,2.8811369587022013,0.23460818976742603,0.6693458874392234,0.09134517615121229,0.15389796534242448,0.22576481094045686,0.22856589241845468,,,,,,,,,,,,
quality_a1.00_transfer_1.00,CEC national,2022-2024 tuning,24,1306,0.5061694643818847,3.7063660171217365,0.23632448453662136,0.6688931496116318,0.2304568015665608,0.23858288384794077,0.2286612333168113,0.21044764224723467,,,,,,,,,,,,
quality_a1.00_transfer_1.00,CEC national,2025+ locked evaluation,14,719,0.6094391760960889,3.557718055825579,0.2217214521348942,0.6383547007379915,0.2272139622077789,0.22488224540671412,0.20917057906143047,0.1776354277011077,,,,,,,,,,,,
quality_a1.00_transfer_1.00,CEC other,2022-2024 tuning,6,306,0.5336106116290317,3.440764225237043,0.22876227492470477,0.652003685146407,0.2373208526960436,0.23522917933155296,0.21850115606393353,0.18210315498394922,,,,,,,,,,,,
quality_a1.00_transfer_1.00,CEC other,2025+ locked evaluation,4,231,0.6416106823757866,3.582571037945626,0.20679695608883358,0.6133816051605203,0.21917077373475763,0.21178811770536002,0.17434596229596772,0.14305327998776174,,,,,,,,,,,,
quality_a1.00_transfer_1.00,CEC provincial / local,2022-2024 tuning,124,2868,0.5071015204776702,2.909392797282395,0.24071960666140466,0.6793817149098917,0.10248324269114788,0.17924679536199048,0.23228628972535165,0.2370773633460319,,,,,,,,,,,,
quality_a1.00_transfer_1.00,CEC provincial / local,2025+ locked evaluation,233,5930,0.5681325433442695,2.934847820619724,0.23525888943365006,0.6687364398379035,0.12021946881854544,0.18901626312529948,0.2329278484460775,0.2269422201136322,,,,,,,,,,,,
quality_a1.00_transfer_1.00,Open WC+,2022-2024 tuning,69,2883,0.7280585203159612,3.0265707992350523,0.16525511491344264,0.5093099418385618,0.1661750249859744,0.17063231086179134,0.14248801458774923,0.09248251970742444,,,,,,,,,,,,
quality_a1.00_transfer_1.00,Open WC+,2025+ locked evaluation,45,1831,0.7710560488648183,2.9051785268257535,0.15623970633022186,0.48989371262222886,0.16545279531366772,0.16670083536641278,0.13267776984795324,0.08876003135352681,,,,,,,,,,,,
quality_a1.00_transfer_1.00,Other,2022-2024 tuning,736,23350,0.5946504669449669,3.02316037219221,0.22645496051061964,0.6542902328289913,0.12958966733374222,0.17978728417260034,0.21607129303236366,0.20915529701334992,,,,,,,,,,,,
quality_a1.00_transfer_1.00,Other,2025+ locked evaluation,1922,47515,0.6806120369437565,2.899697645302163,0.23755804134888328,0.6754016181343389,0.0928268012764602,0.1557749069905507,0.2286252714871198,0.23327333734582478,,,,,,,,,,,,
unweighted_full_transfer,CEC national,2022-2024 tuning,24,1306,0.5357988090514022,3.5961960196747706,0.21932987592259676,0.633010634056112,0.21514565226270968,0.22008587394069312,0.1965336969816329,0.15505879811065895,,,,,,,,,,,,
unweighted_full_transfer,CEC national,2025+ locked evaluation,14,719,0.6391939404994115,3.3224253012635323,0.19124209493615457,0.5711901773325122,0.19440748481829126,0.19175044376116826,0.15981985142540364,0.12011916773615698,,,,,,,,,,,,
unweighted_full_transfer,CEC other,2022-2024 tuning,6,306,0.5186431225041331,3.3382348912071493,0.2179249267976926,0.6282543156359961,0.22909133962129138,0.22046072560839733,0.18981018034995392,0.1295716007399574,,,,,,,,,,,,
unweighted_full_transfer,CEC other,2025+ locked evaluation,4,231,0.5833893682696002,3.5238169226164304,0.19682794149363647,0.5888363491963076,0.2041232432333846,0.18888073321927287,0.13868647702922052,0.10617996570781038,,,,,,,,,,,,
unweighted_full_transfer,CEC provincial / local,2022-2024 tuning,124,2868,0.5581528098299163,2.777114552103321,0.22406475722613847,0.6448333061354475,0.09511945570512229,0.16898908287255393,0.21770823565932107,0.20342964713650744,,,,,,,,,,,,
unweighted_full_transfer,CEC provincial / local,2025+ locked evaluation,233,5930,0.6340624513806324,2.746118161228958,0.20842807408197253,0.6116890373713575,0.1061433755892162,0.16995687235906248,0.2062550626405532,0.1797222407209683,,,,,,,,,,,,
unweighted_full_transfer,Open WC+,2022-2024 tuning,69,2883,0.7298402052342904,2.978573116334929,0.1574828875224735,0.4872826908951334,0.15396812541436783,0.16175101832783795,0.1347229959829067,0.08769772042921235,,,,,,,,,,,,
unweighted_full_transfer,Open WC+,2025+ locked evaluation,45,1831,0.7522072233281125,2.8671802678895655,0.15196005723670752,0.47509941216883417,0.1563767627126827,0.16031089706632748,0.12795717502836698,0.0852763981069102,,,,,,,,,,,,
unweighted_full_transfer,Other,2022-2024 tuning,736,23350,0.6533550423405375,2.8520994035419376,0.20572336332150412,0.6096724378867401,0.11777904125167381,0.1642969868654054,0.19194644465453078,0.17008918923596503,,,,,,,,,,,,
unweighted_full_transfer,Other,2025+ locked evaluation,1922,47515,0.7046295784276361,2.780197328541688,0.21797926549307134,0.6346759595607604,0.08355828393266129,0.14340683431613774,0.21009677934858098,0.203087106151792,,,,,,,,,,,,
